obstacle_p,agent_p,a_g,a_ng,d_below,d_above,d_max,d_min,d_avg,d_std,c_below,c_above,c_max,c_min,c_avg,c_std,ng_0,ng_1,ng_2,ng_3,ng_4,y1,y2,y3
0.30476941551807574,0.0017923395408026097,0.82,0.18,0.82,0.18,13,0,0.86,2.44139,0.6,0.4,7,0,2.35,1.65151,0,0,10,27,63,36,1,0,0
0.30476941551807574,0.0017923395408026097,0.91,0.09,0.91,0.09,8,0,0.33,1.24944,0.54,0.46,7,0,2.51,1.75211,0,0,9,30,61,41,1,0,0
0.30476941551807574,0.0026885093112039146,0.0866667,0.913333,0.52,0.48,38,0,13.7133,9.59259,0.506667,0.493333,5,0,1.6,1.22746,0,0,2,38,110,11,0,1,0
0.30476941551807574,0.0026885093112039146,0.16,0.84,0.533333,0.466667,34,0,10.1933,8.77321,0.546667,0.453333,8,0,2.35333,1.51498,0,0,7,36,107,16,0,1,0
0.30476941551807574,0.0026885093112039146,0.366667,0.633333,0.58,0.42,29,0,7.06,7.70907,0.633333,0.366667,8,0,3.02,1.63491,0,0,5,38,107,21,0,1,0
0.30476941551807574,0.0026885093112039146,0.42,0.58,0.633333,0.366667,24,0,4.89333,6.2771,0.44,0.56,9,0,3.76667,1.86339,0,0,10,43,97,26,0,1,0
0.30476941551807574,0.0026885093112039146,0.586667,0.413333,0.673333,0.326667,19,0,2.99333,4.75464,0.593333,0.406667,10,0,4.11333,1.9682,0,0,6,46,98,31,0,1,0
0.30476941551807574,0.0026885093112039146,0.7,0.3,0.78,0.22,15,0,1.5,3.09139,0.513333,0.486667,10,0,4.39333,2.05879,0,0,10,41,99,36,0,1,0
0.30476941551807574,0.0026885093112039146,0.773333,0.226667,0.773333,0.226667,10,0,0.666667,1.65597,0.453333,0.546667,10,0,4.66667,2.17153,0,0,11,41,98,41,0,1,0
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,5,0,0.0933333,0.569756,0.44,0.56,10,0,4.75333,2.20586,0,0,11,43,96,46,0,1,0
0.30476941551807574,0.0035846790816052194,0.31,0.69,0.605,0.395,29,0,7.455,7.85608,0.64,0.36,12,0,4.09,2.30041,0,0,10,53,137,21,0,0,1
0.30476941551807574,0.0035846790816052194,0.395,0.605,0.645,0.355,25,0,5.215,6.59612,0.615,0.385,15,0,5.205,2.88669,0,0,7,59,134,26,0,0,1
0.30476941551807574,0.0035846790816052194,0.52,0.48,0.695,0.305,21,0,3.455,5.26669,0.515,0.485,16,0,5.875,3.32256,0,0,11,58,131,31,0,0,1
0.30476941551807574,0.0035846790816052194,0.625,0.375,0.755,0.245,17,0,2.11,3.92656,0.565,0.435,17,0,6.305,3.53723,0,0,11,57,132,36,0,0,1
0.30476941551807574,0.0035846790816052194,0.75,0.25,0.835,0.165,18,0,1.18,2.95425,0.545,0.455,18,0,6.53,3.6673,0,0,13,56,131,41,0,0,1
0.30476941551807574,0.0035846790816052194,0.835,0.165,0.835,0.165,17,0,0.62,2.12028,0.53,0.47,18,0,6.68,3.77062,0,0,12,62,126,46,0,0,1
0.30476941551807574,0.0035846790816052194,0.935,0.065,0.935,0.065,18,0,0.29,1.65103,0.53,0.47,18,0,6.735,3.76627,0,0,16,57,127,51,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.235,1.52308,0.525,0.475,18,0,6.765,3.76826,0,0,15,58,127,56,0,0,1
0.30476941551807574,0.0035846790816052194,0.935,0.065,0.935,0.065,18,0,0.24,1.52394,0.525,0.475,18,0,6.78,3.77115,0,0,15,58,127,61,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.225,1.51141,0.525,0.475,18,0,6.785,3.78269,0,0,15,58,127,66,0,0,1
0.30476941551807574,0.0035846790816052194,0.95,0.05,0.95,0.05,18,0,0.22,1.5171,0.525,0.475,18,0,6.785,3.78269,0,0,15,57,128,71,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.225,1.52131,0.525,0.475,18,0,6.805,3.80618,0,0,16,56,128,76,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.225,1.52131,0.525,0.475,18,0,6.805,3.80618,0,0,15,57,128,76,0,0,1
0.30476941551807574,0.0035846790816052194,0.96,0.04,0.96,0.04,18,0,0.22,1.54,0.525,0.475,18,0,6.805,3.80618,0,0,15,58,127,73,0,0,1
0.30476941551807574,0.0035846790816052194,0.945,0.055,0.945,0.055,17,0,0.23,1.50901,0.525,0.475,18,0,6.805,3.80618,0,0,15,58,127,78,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.22,1.50386,0.525,0.475,18,0,6.805,3.80618,0,0,15,58,127,80,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.23,1.53202,0.52,0.48,18,0,6.81,3.80577,0,0,16,57,127,82,0,0,1
0.30476941551807574,0.0035846790816052194,0.965,0.035,0.965,0.035,17,0,0.22,1.53349,0.52,0.48,18,0,6.81,3.80577,0,0,16,57,127,73,0,0,1
0.30476941551807574,0.0035846790816052194,0.955,0.045,0.955,0.045,17,0,0.215,1.48956,0.52,0.48,18,0,6.81,3.80577,0,0,16,58,126,80,0,0,1
0.30476941551807574,0.0035846790816052194,0.975,0.025,0.975,0.025,18,0,0.19,1.51456,0.52,0.48,18,0,6.81,3.80577,0,0,16,57,127,85,0,0,1
0.30476941551807574,0.0035846790816052194,0.96,0.04,0.96,0.04,19,0,0.195,1.52216,0.52,0.48,18,0,6.81,3.80577,0,0,17,56,127,88,0,0,1
0.30476941551807574,0.0035846790816052194,0.98,0.02,0.98,0.02,16,0,0.14,1.22898,0.52,0.48,18,0,6.83,3.81328,0,0,16,57,127,93,0,0,1
0.30476941551807574,0.0035846790816052194,0.965,0.035,0.965,0.035,11,0,0.105,0.84497,0.515,0.485,18,0,6.885,3.84991,0,0,15,58,127,98,0,0,1
0.30476941551807574,0.0035846790816052194,0.99,0.01,0.99,0.01,6,0,0.055,0.549523,0.515,0.485,18,0,6.89,3.8507,0,0,16,58,126,103,0,0,1
0.30476941551807574,0.0035846790816052194,0.98,0.02,0.98,0.02,4,0,0.035,0.306227,0.515,0.485,18,0,6.905,3.86083,0,0,15,58,127,108,0,0,1
0.30476941551807574,0.004480848852006524,0.152,0.848,0.536,0.464,35,0,10.84,8.98968,0.46,0.54,9,0,3.8,2.07846,0,0,8,74,168,16,0,1,0
0.30476941551807574,0.004480848852006524,0.256,0.744,0.58,0.42,32,0,8.264,8.14041,0.544,0.456,13,0,5.352,2.69742,0,0,9,67,174,21,0,1,0
0.30476941551807574,0.004480848852006524,0.32,0.68,0.628,0.372,28,0,6.136,7.11713,0.48,0.52,14,0,6.624,3.26965,0,0,12,69,169,26,0,1,0
0.30476941551807574,0.004480848852006524,0.488,0.512,0.676,0.324,25,0,4.236,6.16282,0.456,0.544,16,0,7.596,3.68575,0,0,8,82,160,31,0,1,0
0.30476941551807574,0.004480848852006524,0.588,0.412,0.724,0.276,22,0,2.776,4.95801,0.496,0.504,18,0,8.304,4.10117,0,0,11,75,164,36,0,1,0
0.30476941551807574,0.004480848852006524,0.668,0.332,0.764,0.236,18,0,1.788,3.80198,0.452,0.548,19,0,8.872,4.36894,0,1,17,77,155,41,0,1,0
0.30476941551807574,0.004480848852006524,0.772,0.228,0.856,0.144,15,0,1.044,2.81888,0.512,0.488,21,0,9.26,4.62173,0,1,18,76,155,46,0,1,0
0.30476941551807574,0.004480848852006524,0.852,0.148,0.852,0.148,14,0,0.556,1.9429,0.5,0.5,23,0,9.496,4.7927,0,1,18,72,159,51,0,1,0
0.30476941551807574,0.004480848852006524,0.92,0.08,0.92,0.08,16,0,0.272,1.33791,0.484,0.516,23,0,9.656,4.85074,0,1,16,74,159,56,0,1,0
0.30476941551807574,0.004480848852006524,0.94,0.06,0.94,0.06,16,0,0.156,1.09712,0.48,0.52,23,0,9.716,4.85915,0,1,18,74,157,61,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,16,0,0.092,1.03322,0.48,0.52,23,0,9.724,4.8629,0,1,18,76,155,66,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,12,0,0.076,0.788812,0.48,0.52,23,0,9.728,4.86929,0,1,18,77,154,70,0,1,0
0.30476941551807574,0.004480848852006524,0.976,0.024,0.976,0.024,7,0,0.056,0.494837,0.48,0.52,23,0,9.728,4.86929,0,1,19,74,156,75,0,1,0
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,2,0,0.032,0.25095,0.48,0.52,23,0,9.728,4.86929,0,1,19,75,155,80,0,1,0
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,3,0,0.028,0.243343,0.476,0.524,23,0,9.732,4.8691,0,1,19,74,156,84,0,1,0
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,3,0,0.028,0.243343,0.476,0.524,23,0,9.732,4.8691,0,1,19,74,156,84,0,1,0
0.30476941551807574,0.004480848852006524,0.984,0.016,0.984,0.016,3,0,0.028,0.243343,0.476,0.524,23,0,9.732,4.8691,0,1,20,75,154,84,0,1,0
0.30476941551807574,0.004480848852006524,0.98,0.02,0.98,0.02,4,0,0.036,0.301171,0.476,0.524,23,0,9.736,4.86234,0,1,18,75,156,86,0,1,0
0.30476941551807574,0.004480848852006524,0.988,0.012,0.988,0.012,2,0,0.02,0.18868,0.476,0.524,23,0,9.74,4.86543,0,1,20,74,155,90,0,1,0
0.30476941551807574,0.004480848852006524,0.996,0.004,0.996,0.004,2,0,0.008,0.126238,0.476,0.524,23,0,9.74,4.86543,0,1,20,73,156,94,0,1,0
0.30476941551807574,0.005377018622407829,0.29,0.71,0.593333,0.406667,40,0,6.59,7.35404,0.536667,0.463333,20,0,8.19,4.1377,0,1,11,84,204,26,0,0,1
0.30476941551807574,0.005377018622407829,0.406667,0.593333,0.63,0.37,43,0,4.73667,6.53712,0.523333,0.476667,23,0,9.39667,4.70241,0,1,15,80,204,31,0,0,1
0.30476941551807574,0.005377018622407829,0.49,0.51,0.726667,0.273333,40,0,3.26,5.59396,0.503333,0.496667,26,0,10.4133,5.18548,0,1,12,80,207,36,0,0,1
0.30476941551807574,0.005377018622407829,0.633333,0.366667,0.786667,0.213333,38,0,2.08667,4.6216,0.51,0.49,27,0,11.1033,5.54551,0,2,16,85,197,41,0,0,1
0.30476941551807574,0.005377018622407829,0.746667,0.253333,0.833333,0.166667,34,0,1.27,3.74572,0.483333,0.516667,27,0,11.52,5.74714,0,2,16,93,189,46,0,0,1
0.30476941551807574,0.005377018622407829,0.87,0.13,0.87,0.13,29,0,0.763333,3.06822,0.47,0.53,28,0,11.7033,5.86077,0,2,20,88,190,51,0,0,1
0.30476941551807574,0.005377018622407829,0.89,0.11,0.89,0.11,24,0,0.58,2.50139,0.466667,0.533333,28,0,11.8133,5.9519,0,2,21,88,189,56,0,0,1
0.30476941551807574,0.005377018622407829,0.903333,0.0966667,0.903333,0.0966667,19,0,0.413333,2.01059,0.463333,0.536667,28,0,11.9233,6.03855,0,2,20,87,191,61,0,0,1
0.30476941551807574,0.005377018622407829,0.92,0.08,0.92,0.08,14,0,0.316667,1.53722,0.46,0.54,29,0,11.9933,6.07947,0,2,21,90,187,66,0,0,1
0.30476941551807574,0.005377018622407829,0.9,0.1,0.9,0.1,12,0,0.29,1.27511,0.53,0.47,29,0,12.0467,6.09517,0,2,20,87,191,71,0,0,1
0.30476941551807574,0.005377018622407829,0.933333,0.0666667,0.933333,0.0666667,11,0,0.213333,1.05253,0.523333,0.476667,31,0,12.0933,6.11539,0,2,20,89,189,76,0,0,1
0.30476941551807574,0.005377018622407829,0.94,0.06,0.94,0.06,12,0,0.186667,1.0449,0.52,0.48,32,0,12.1067,6.1228,0,2,21,84,193,81,0,0,1
0.30476941551807574,0.005377018622407829,0.95,0.05,0.95,0.05,11,0,0.176667,0.996053,0.52,0.48,32,0,12.11,6.12192,0,2,21,88,189,86,0,0,1
0.30476941551807574,0.005377018622407829,0.94,0.06,0.94,0.06,12,0,0.19,1.06797,0.52,0.48,32,0,12.11,6.12192,0,2,21,88,189,91,0,0,1
0.30476941551807574,0.005377018622407829,0.946667,0.0533333,0.946667,0.0533333,11,0,0.166667,0.948098,0.52,0.48,32,0,12.1233,6.11894,0,2,21,88,189,96,0,0,1
0.30476941551807574,0.005377018622407829,0.95,0.05,0.95,0.05,12,0,0.156667,0.965465,0.52,0.48,32,0,12.1233,6.11894,0,2,21,87,190,101,0,0,1
0.30476941551807574,0.005377018622407829,0.95,0.05,0.95,0.05,12,0,0.16,0.973516,0.52,0.48,32,0,12.13,6.12915,0,2,21,86,191,105,0,0,1
0.30476941551807574,0.005377018622407829,0.95,0.05,0.95,0.05,8,0,0.146667,0.827741,0.52,0.48,32,0,12.13,6.12915,0,2,20,85,193,109,0,0,1
0.30476941551807574,0.005377018622407829,0.953333,0.0466667,0.953333,0.0466667,7,0,0.123333,0.698657,0.52,0.48,32,0,12.13,6.12915,0,2,21,88,189,114,0,0,1
0.30476941551807574,0.005377018622407829,0.956667,0.0433333,0.956667,0.0433333,8,0,0.116667,0.690209,0.52,0.48,32,0,12.1333,6.13424,0,2,21,88,189,119,0,0,1
0.30476941551807574,0.005377018622407829,0.956667,0.0433333,0.956667,0.0433333,7,0,0.116667,0.685363,0.52,0.48,32,0,12.15,6.13141,0,2,21,88,189,124,0,0,1
0.30476941551807574,0.005377018622407829,0.953333,0.0466667,0.953333,0.0466667,8,0,0.123333,0.703412,0.52,0.48,32,0,12.1533,6.1354,0,2,21,85,192,129,0,0,1
0.30476941551807574,0.005377018622407829,0.953333,0.0466667,0.953333,0.0466667,8,0,0.126667,0.709898,0.52,0.48,32,0,12.1667,6.14754,0,2,21,85,192,125,0,0,1
0.30476941551807574,0.005377018622407829,0.943333,0.0566667,0.943333,0.0566667,7,0,0.126667,0.686019,0.52,0.48,32,0,12.1833,6.14842,0,2,21,86,191,130,0,0,1
0.30476941551807574,0.005377018622407829,0.95,0.05,0.95,0.05,8,0,0.126667,0.690861,0.516667,0.483333,32,0,12.19,6.15255,0,2,22,88,188,133,0,0,1
0.30476941551807574,0.005377018622407829,0.956667,0.0433333,0.956667,0.0433333,7,0,0.11,0.666758,0.516667,0.483333,32,0,12.1967,6.15126,0,2,20,87,191,138,0,0,1
0.30476941551807574,0.005377018622407829,0.966667,0.0333333,0.966667,0.0333333,7,0,0.1,0.660808,0.516667,0.483333,32,0,12.1967,6.15126,0,2,22,85,191,140,0,0,1
0.30476941551807574,0.005377018622407829,0.97,0.03,0.97,0.03,8,0,0.09,0.639192,0.516667,0.483333,32,0,12.2,6.15576,0,2,21,85,192,145,0,0,1
0.30476941551807574,0.005377018622407829,0.973333,0.0266667,0.973333,0.0266667,7,0,0.0833333,0.57999,0.516667,0.483333,32,0,12.2033,6.15267,0,2,21,86,191,148,0,0,1
0.30476941551807574,0.005377018622407829,0.976667,0.0233333,0.976667,0.0233333,7,0,0.0666667,0.524934,0.516667,0.483333,32,0,12.2067,6.14958,0,2,21,86,191,152,0,0,1
0.30476941551807574,0.005377018622407829,0.976667,0.0233333,0.976667,0.0233333,7,0,0.0666667,0.524934,0.516667,0.483333,32,0,12.2067,6.14958,0,2,22,85,191,154,0,0,1
0.30476941551807574,0.005377018622407829,0.98,0.02,0.98,0.02,8,0,0.0633333,0.570954,0.516667,0.483333,32,0,12.21,6.15461,0,2,22,86,190,159,0,0,1
0.30476941551807574,0.005377018622407829,0.983333,0.0166667,0.983333,0.0166667,8,0,0.0533333,0.520085,0.516667,0.483333,32,0,12.21,6.15461,0,2,22,85,191,163,0,0,1
0.30476941551807574,0.005377018622407829,0.98,0.02,0.98,0.02,8,0,0.0566667,0.529266,0.516667,0.483333,32,0,12.2333,6.17297,0,2,20,85,193,167,0,0,1
0.30476941551807574,0.0008961697704013049,0.04,0.96,0.54,0.46,38,0,16.94,10.1517,0.82,0.18,2,0,0.22,0.501597,0,0,1,12,37,6,0,1,0
0.30476941551807574,0.0008961697704013049,0.1,0.9,0.54,0.46,33,0,12.34,9.81756,0.64,0.36,4,0,0.56,0.92,0,0,2,16,32,11,0,1,0
0.30476941551807574,0.0008961697704013049,0.32,0.68,0.54,0.46,28,0,8.76,8.61292,0.42,0.58,4,0,0.88,0.95163,0,0,5,14,31,16,0,1,0
0.30476941551807574,0.0008961697704013049,0.44,0.56,0.6,0.4,23,0,5.8,6.90797,0.68,0.32,4,0,1.14,1.02,0,0,4,14,32,21,0,1,0
0.30476941551807574,0.0008961697704013049,0.58,0.42,0.68,0.32,18,0,3.42,5.01234,0.58,0.42,4,0,1.32,1.15655,0,0,5,12,33,26,0,1,0
0.30476941551807574,0.0008961697704013049,0.66,0.34,0.68,0.32,13,0,1.78,3.17673,0.52,0.48,4,0,1.48,1.15308,0,0,6,11,33,31,0,1,0
0.30476941551807574,0.0008961697704013049,0.84,0.16,0.84,0.16,8,0,0.6,1.74356,0.52,0.48,5,0,1.6,1.26491,0,0,4,11,35,36,0,1,0
0.30476941551807574,0.0008961697704013049,0.94,0.06,0.94,0.06,3,0,0.12,0.515364,0.52,0.48,5,0,1.62,1.30981,0,0,4,14,32,41,0,1,0
0.30476941551807574,0.0017923395408026097,0.25,0.75,0.56,0.44,39,0,9.33,9.00228,0.61,0.39,5,0,1.37,1.11942,0,0,9,31,60,16,0,0,1
0.30476941551807574,0.0017923395408026097,0.33,0.67,0.62,0.38,34,0,6.51,7.67658,0.47,0.53,8,0,1.91,1.53033,0,0,6,29,65,21,0,0,1
0.30476941551807574,0.0017923395408026097,0.51,0.49,0.69,0.31,29,0,4.25,6.51057,0.61,0.39,8,0,2.3,1.70587,0,0,9,21,70,26,0,0,1
0.30476941551807574,0.0017923395408026097,0.66,0.34,0.72,0.28,24,0,2.73,5.15724,0.54,0.46,8,0,2.65,1.93585,0,0,10,27,63,31,0,0,1
0.30476941551807574,0.0017923395408026097,0.7,0.3,0.77,0.23,23,0,1.69,3.98922,0.51,0.49,9,0,2.91,2.10283,0,0,8,23,69,36,0,0,1
0.30476941551807574,0.0017923395408026097,0.82,0.18,0.88,0.12,22,0,1.05,3.28443,0.6,0.4,10,0,3.05,2.16044,0,0,7,27,66,41,0,0,1
0.30476941551807574,0.0017923395408026097,0.89,0.11,0.89,0.11,23,0,0.74,2.86573,0.57,0.43,10,0,3.12,2.16924,0,0,8,25,67,46,0,0,1
0.30476941551807574,0.0017923395408026097,0.91,0.09,0.91,0.09,22,0,0.62,2.61832,0.57,0.43,11,0,3.14,2.20009,0,0,8,27,65,51,0,0,1
0.30476941551807574,0.0017923395408026097,0.92,0.08,0.92,0.08,23,0,0.5,2.55539,0.57,0.43,11,0,3.16,2.19873,0,0,8,26,66,56,0,0,1
0.30476941551807574,0.0017923395408026097,0.95,0.05,0.95,0.05,21,0,0.5,2.50799,0.57,0.43,11,0,3.16,2.19873,0,0,8,28,64,59,0,0,1
0.30476941551807574,0.0017923395408026097,0.93,0.07,0.93,0.07,16,0,0.41,1.93956,0.57,0.43,11,0,3.17,2.1957,0,0,7,27,66,64,0,0,1
0.30476941551807574,0.0017923395408026097,0.96,0.04,0.96,0.04,11,0,0.32,1.61171,0.57,0.43,11,0,3.18,2.21531,0,0,7,29,64,69,0,0,1
0.30476941551807574,0.0017923395408026097,0.93,0.07,0.93,0.07,7,0,0.27,1.19042,0.57,0.43,11,0,3.19,2.23917,0,0,7,27,66,74,0,0,1
0.30476941551807574,0.0017923395408026097,0.93,0.07,0.93,0.07,8,0,0.28,1.28125,0.57,0.43,11,0,3.23,2.23989,0,0,8,29,63,78,0,0,1
0.30476941551807574,0.0017923395408026097,0.96,0.04,0.96,0.04,7,0,0.21,1.14276,0.57,0.43,11,0,3.23,2.23989,0,0,7,28,65,82,0,0,1
0.30476941551807574,0.0017923395408026097,0.93,0.07,0.93,0.07,7,0,0.16,0.796492,0.57,0.43,11,0,3.27,2.2488,0,0,6,28,66,86,0,0,1
0.30476941551807574,0.0017923395408026097,0.99,0.01,0.99,0.01,9,0,0.09,0.895489,0.56,0.44,11,0,3.28,2.2498,0,0,8,27,65,90,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,23,0,0.24,1.94484,0.566667,0.433333,14,0,4.60667,2.94595,0,0,10,46,94,121,0,0,1
0.30476941551807574,0.0026885093112039146,0.96,0.04,0.96,0.04,22,0,0.22,1.86143,0.56,0.44,14,0,4.61333,2.9457,0,0,10,46,94,126,0,0,1
0.30476941551807574,0.0026885093112039146,0.96,0.04,0.96,0.04,23,0,0.213333,1.9169,0.56,0.44,14,0,4.61333,2.9457,0,0,10,47,93,129,0,0,1
0.30476941551807574,0.0026885093112039146,0.96,0.04,0.96,0.04,22,0,0.22,1.86143,0.56,0.44,14,0,4.61333,2.9457,0,0,9,47,94,128,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,23,0,0.2,1.91485,0.56,0.44,14,0,4.61333,2.9457,0,0,9,48,93,133,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,22,0,0.206667,1.85579,0.56,0.44,14,0,4.61333,2.9457,0,0,9,48,93,136,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,20,0,0.193333,1.70371,0.56,0.44,14,0,4.61333,2.9457,0,0,9,47,94,136,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,19,0,0.186667,1.60577,0.56,0.44,14,0,4.65333,2.96645,0,0,11,47,92,139,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,16,0,0.166667,1.37316,0.56,0.44,14,0,4.65333,2.96645,0,0,10,48,92,142,0,0,1
0.30476941551807574,0.0026885093112039146,0.966667,0.0333333,0.966667,0.0333333,12,0,0.133333,1.06249,0.56,0.44,14,0,4.66,2.97059,0,0,9,48,93,146,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,7,0,0.0933333,0.676724,0.56,0.44,14,0,4.66,2.97059,0,0,10,46,94,151,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,5,0,0.0733333,0.530367,0.56,0.44,14,0,4.67333,2.98551,0,0,9,48,93,156,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,4,0,0.0466667,0.371244,0.56,0.44,14,0,4.68,2.99404,0,0,10,46,94,161,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,1,0,0.0133333,0.114698,0.56,0.44,14,0,4.68,2.99404,0,0,9,47,94,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,1,0,0.02,0.14,0.56,0.44,14,0,4.68,2.99404,0,0,10,45,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,4,0,0.0333333,0.334996,0.56,0.44,14,0,4.68667,2.9914,0,0,9,46,95,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,2,0,0.02,0.181475,0.56,0.44,14,0,4.69333,3.00654,0,0,9,46,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,2,0,0.02,0.181475,0.56,0.44,14,0,4.69333,3.00654,0,0,8,48,94,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,1,0,0.02,0.14,0.56,0.44,14,0,4.7,3.00832,0,0,10,45,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,1,0,0.0266667,0.161107,0.56,0.44,14,0,4.7,3.00832,0,0,11,44,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,1,0,0.0266667,0.161107,0.56,0.44,14,0,4.7,3.00832,0,0,9,46,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,3,0,0.0333333,0.268742,0.56,0.44,14,0,4.7,3.00832,0,0,9,45,96,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,4,0,0.0333333,0.334996,0.56,0.44,14,0,4.7,3.00832,0,0,9,46,95,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,4,0,0.04,0.344093,0.56,0.44,14,0,4.71333,3.01626,0,0,9,46,95,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,2,0,0.02,0.181475,0.56,0.44,14,0,4.71333,3.01626,0,0,9,47,94,169,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,3,0,0.0266667,0.256818,0.56,0.44,14,0,4.71333,3.01626,0,0,10,45,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.973333,0.0266667,0.973333,0.0266667,3,0,0.04,0.28,0.56,0.44,14,0,4.71333,3.01626,0,0,10,45,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,3,0,0.0333333,0.268742,0.56,0.44,14,0,4.71333,3.01626,0,0,10,45,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,3,0,0.0333333,0.268742,0.56,0.44,14,0,4.71333,3.01626,0,0,9,47,94,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,2,0,0.02,0.181475,0.56,0.44,14,0,4.71333,3.01626,0,0,8,48,94,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,2,0,0.0333333,0.24267,0.56,0.44,14,0,4.71333,3.01626,0,0,8,47,95,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.993333,0.00666667,0.993333,0.00666667,4,0,0.0266667,0.325508,0.56,0.44,14,0,4.71333,3.01626,0,0,9,47,94,169,0,0,1
0.30476941551807574,0.0026885093112039146,0.993333,0.00666667,0.993333,0.00666667,4,0,0.0266667,0.325508,0.56,0.44,14,0,4.71333,3.01626,0,0,9,47,94,169,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,1,0,0.02,0.14,0.56,0.44,14,0,4.71333,3.01626,0,0,9,47,94,168,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,3,0,0.0333333,0.292499,0.56,0.44,14,0,4.71333,3.01626,0,0,9,46,95,168,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,5,0,0.0466667,0.437213,0.56,0.44,14,0,4.71333,3.01626,0,0,9,46,95,168,0,0,1
0.30476941551807574,0.0026885093112039146,0.986667,0.0133333,0.986667,0.0133333,4,0,0.0333333,0.334996,0.56,0.44,14,0,4.72,3.02241,0,0,9,46,95,169,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,2,0,0.0266667,0.198214,0.56,0.44,14,0,4.72,3.02241,0,0,9,47,94,167,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,2,0,0.0266667,0.198214,0.56,0.44,14,0,4.72,3.02241,0,0,9,46,95,166,0,0,1
0.30476941551807574,0.0026885093112039146,0.98,0.02,0.98,0.02,2,0,0.0266667,0.198214,0.56,0.44,14,0,4.72,3.02241,0,0,11,45,94,167,0,0,1
